"Translation Info:
#---------------------------
2593,21,110,"«Албатта, У ошкора айтилган гапни ҳам, сизлар беркитаётган гапни ҳам билур».",""
2594,21,111,"«Билмадим, эҳтимол, бу сизлар учун синовдир ва вақтинчалик фойдаланиб туришдир».",""
2595,21,112,"Деди: «Парвардигорим, Ўзинг ҳақ ила ҳукм қил. Парвардигоримиз сизлар тавсифлаётган нарсаларга қарши мадад сўраладиган Раҳмондир».",""
2596,22,1,"Эй инсонлар, Парвардигорингиздан қўрқингиз! Соат (Қиёмат) зилзиласи буюк нарсадир.",""
2597,22,2,"Уни кўрадиган кунингизда ҳар бир эмизаётган (она) эмизиб турган (боласи)ни унутар. Ҳар бир ҳомиладор ҳомиласини ташлаб юборар. Одамларни маст ҳолда кўрурсиз. Ҳолбуки, улар маст эмаслар. Лекин Аллоҳнинг азоби шиддатлидир.",""
2598,22,3,"Одамлар орасида ўзи билмай туриб, Аллоҳ ҳақида тортишаверадиганлари ва ҳар бир бебош шайтонга эргашиб кетаверадиганлари ҳам бор.",""
2599,22,4,"Унга битилганки, албатта, ким уни дўст тутса, уни йўлдан оздиради ва дўзах азобига йўллаб қўяди.",""
2600,22,5,"Эй одамлар, қайта тирилиш ҳақида шубҳа қилсангизлар, бас, сизларга баён қилишимиз учун сизларни тупроқдан, кейин нутфа-манийдан, кейин лахта қондан, кейин яралиб битган-битмаган парча гўштдан яратдик. Бачадонларда белгиланган муддатга қадар истаган нарсамизни қолдирамиз. Кейин сизларни чақалоқ қилиб чиқарамиз. Кейин вояга етказамиз. Сизлардан кимдир вафот этиб кетар. Кимдир эса ҳеч нарсани билмай қоладиган даражада энг тубан умрга қайтарилар. Ерни қақраган ҳолда кўрасиз. Қачон унга сув-ёмғир ёғдирсак, у кўпчийди ва турли хил чиройли жуфтларни ундириб чиқаради.",""
2601,22,6,"Бунга сабаб шуки, Аллоҳ Ҳақдир. У ўликларни тирилтиради. У ҳар ишга Қодирдир.",""
2602,22,7,"Соат эса келгувчидир. Бунга шак-шубҳа йўқ. Албатта, Аллоҳ қабрлардаги кимсаларни тирилтирур.",""
2603,22,8,"Одамлар орасида Аллоҳ ҳақида илмсиз, ҳидоятсиз ва ёритувчи китобсиз талашиб-тортишадиганлари ҳам бор.",""
2604,22,9,"Аллоҳнинг йўлидан адаштириш учун бўйин буриб. Унга бу дунёда шармандалик бордир. Қиёмат куни эса унга дўзах азобини тоттирамиз.",""
2605,22,10,"Бунга сабаб қўлларинг қилган ишлардир. Албатта, Аллоҳ бандаларга зулм қилгувчи эмас.",""
2606,22,11,"Одамлар орасида Аллоҳга иккиланиб ибодат қиладиганлари ҳам бор. Унга бирон яхшилик етса, хотиржам бўлади. Бирон синов етса, юз ўгиради. У дунёни ҳам, охиратни ҳам ютқазибди. Очиқ ютқазиш мана шудир.",""
2607,22,12,"У Аллоҳни қўйиб, ўзига зарар ҳам, фойда ҳам бермайдиган нарсага дуо қилади. Узоқ адашиш мана шудир.",""
2608,22,13,"У фойдасидан кўра зарари аниқроқ бўлган нарсага дуо қилади. У - нақадар ёмон хожа, нақадар ёмон дўст.",""
2609,22,14,"Албатта, Аллоҳ иймон келтирган ва яхши амалларни қилган зотларни остидан анҳорлар оқиб ўтадиган жаннатларга киритади. Албатта, Аллоҳ Ўзи хоҳлаган ишни қилади.",""
2610,22,15,"Ким: «Аллоҳ унга ҳеч қачон ёрдам қилмайди», деб ўйласа, бас, бир арқон билан осмонга-шифтга осилсин. Кейин уни узсин. Бас, қарасин-чи, бу ҳийласи ғазабини кетказармикан.",""
2611,22,16,"Шунингдек, уни очиқ оятлар қилиб туширдик. Аллоҳ Ўзи истаган одамни ҳидоят қилади.",""
2612,22,17,"Иймон келтирганлар, яҳудий бўлганлар, собиийлар, насронийлар, мажусийлар ва ширк келтирганлар. Қиёмат куни Аллоҳ уларнинг орасини ажрим қилади. Аллоҳ ҳар нарсага Гувоҳдир.",""
2613,22,18,"Осмондагилар, ердагилар, қуёш, ой, юлдузлар, тоғлар, дарахтлар, ҳайвонлар ва кўп инсонлар Аллоҳга сажда қилаётганини кўрмадингизми? Кўпларга азоб ҳақ бўлди. Аллоҳ кимни хор қилса, уни ҳеч ким азиз қила олмас. Аллоҳ истаган ишини қилур.",""
2614,22,19,"Бу икки рақиб Парвардигорлари ҳақида талашиб-тортишдилар. Куфр келтирган кимсаларга оловдан кийимлар бичилди. Уларнинг бошларидан қайноқ сув қуюлади.",""
2615,22,20,"У билан қоринларидаги нарсалар ва терилари эритилур.",""
2616,22,21,"Улар учун темир гурзилар бордир.",""
2617,22,22,"Қачон ундан, ғам-қайғудан чиқмоқчи бўлсалар, унга яна қайтарилурлар ва (уларга шундай дейилур): «Куйиш азобини тотинглар».",""
2618,22,23,"Аллоҳ иймон келтирган ва яхши ишларни қилган зотларни остидан анҳорлар оқиб ўтадиган жаннатларга киритади. У ерда улар олтин билагузуклар ва дур-гавҳарлар билан безанурлар. У ерда кийимлари ипакдан бўлади.",""
2619,22,24,"Улар ёқимли гапга ҳидоят қилиндилар ва мақтовга лойиқ йўлга ҳидоят қилиндилар.",""
2620,22,25,"Куфр келтирганлар ва Аллоҳнинг йўлидан ҳамда ерли аҳоли учун ҳам, четдан келганлар учун ҳам баробар қилиб қўйганимиз Масжидул Ҳаромдан тўсганлар. Ким зулм билан йўлдан чиқмоқчи бўлса, унга аламли азобни тоттирурмиз.",""
2621,22,26,"Эсланг! Биз Иброҳимга Байтнинг жойини белгилаб бериб (дедик): «Менга ҳеч нарсани шерик қилма, Байтимни тавоф қилгувчилар, қиёмда тургувчилар ҳамда руку ва сажда қилгувчилар учун покла».",""
2622,22,27,"Одамларни ҳажга чақир. Улар узоқ-узоқлардан пиёда ҳамда ориқ, ҳолдан тойган туялар устида келадилар.",""
2623,22,28,"Ўзларига аталган манфаатларга гувоҳ бўлиш ҳамда уларга ризқ қилиб берилган чорва ҳайвонларини (қурбонлик қилаётиб) Аллоҳнинг номини зикр қилиш учун (келадилар). Улардан ўзинглар ҳам тановул қилинглар, бечора мискинларга ҳам едиринглар.",""
2624,22,29,"Кейин кирларини кетказсинлар. Назрларини тўла адо этсинлар ва «Қадимги Уй»ни тавоф қилсинлар!",""
2625,22,30,"Шу. Ким Аллоҳ ҳаром қилган нарсаларга риоя қилса, Парвардигори ҳузурида ўзига яхши бўлади. Сизларга чорва моллари ҳалол қилинди. Фақат сизларга энди тиловат қилинадиганлари бундан мустасно. Бас, бутларга ўхшаган нажосатдан йироқ бўлинг ва ёлғон гапиришдан йироқ бўлинг.",""
2626,22,31,"Аллоҳга холис бўлинглар, У Зотга ширк келтиргувчи бўлманглар. Ким Аллоҳга ширк келтирса, у гўё самодан қулаган-у, уни бир қуш ўлжа қилиб олган ёки шамол уни узоқ ерга учириб кетган кимса кабидир.",""
2627,22,32,"Шу. Ким Аллоҳнинг қонунларини ҳурмат қилса, бас, бу иш қалбларнинг тақвосидандир.",""
2628,22,33,"Сизлар учун уларда маълум муддатгача фойдалар бор. Кейин уларни сўйиш ўрни Қадимги Уйдир.",""
2629,22,34,"Ҳар бир умматга қурбонлик қилишни буюрганмиз. Токи уларга ризқ қилиб берилган чорва ҳайвонларини (сўяётганда) Аллоҳнинг номини зикр қилсинлар. Илоҳингиз ягона илоҳдир. Бас, Унгагина бўйсунингиз. Бўйсунганларга хушхабарни етказинг.",""
2630,22,35,"Улар Аллоҳ зикр қилинганда қалблари титраб кетадиган, ўзларига етган мусибатларга сабр қиладиган, намозни тўкис адо этадиган ва Биз ризқ қилиб берган нарсалардан сарфлайдиган зотлардир.",""
2631,22,36,"Туя-молларни Биз сизлар учун Аллоҳнинг белгиларидан қилдик. Сизлар учун уларда яхшилик бордир. Уларни тик турган ҳолида бўғизлаётганингизда Аллоҳ номини зикр қилингиз. Йиқилиб, ёнлари ерга текканда эса улардан еяверинглар, қаноат қиладиган одам ва тиланчини ҳам таомлантиринглар. Шояд, шукр қилсангизлар деб, уларни сизларга бўйсундириб қўйдик.",""
2632,22,37,"Аллоҳга уларнинг гўштлари ҳам, қонлари ҳам етиб бормайди. Лекин У Зотга сизлар тарафингиздан бўлган тақво етиб боради. Мана шундай қилиб уларни сизларга бўйсундириб берди. Токи Аллоҳ сизларни ҳидоят қилгани учун У Зотга такбир айтинглар. Яхшилик қилгувчиларга хушхабар беринг.",""
2633,22,38,"Аллоҳ иймон келтирган зотларни, албатта, мудофаа қилади. Аниқки, Аллоҳ ҳар бир хоин нонкўрни севмайди.",""
2634,22,39,"Ҳужумга учраётган зотларга зулмга учраганлари сабабли (уруш қилишга) изн берилди. Албатта, Аллоҳ уларни ғолиб қилишга Қодирдир.",""
2635,22,40,"Улар диёрларидан ноҳақ, фақат «Парвардигорим Аллоҳдир», деганлари учунгина қувилган зотлардир. Аллоҳ одамларнинг айримларини айримлари билан даф қилиб турмаганида Аллоҳнинг номи кўп зикр қилинадиган черковлар, синагогалар, ибодатхоналар ва масжидлар вайрон қилинган бўларди. Аллоҳ Ўзига ёрдам берган одамга албатта ёрдам беради. Аллоҳ Қудратли ва Ғолибдир.",""
2636,22,41,"Уларни ер юзига ғолиб қилсак, намозни тўкис адо этадилар, закотни берадилар, яхшиликка буюриб, ёмонликдан қайтарадилар. Ишларнинг оқибати Аллоҳнинг Қўлидадир.",""
2637,22,42,"Сизни ёлғончига чиқараётган бўлсалар, сиздан олдин Нуҳ қавми, Од ва Самудлар ҳам (пайғамбарларини) ёлғончига чиқарганлар.",""
2638,22,43,"Иброҳим қавми, Лут қавми.",""
2639,22,44,"Мадян эгалари ҳам. Мусо ҳам ёлғончига чиқарилди. Кофирларга бироз муҳлат бериб, кейин уларни тутдим. Бас, Менинг инкорим қандай бўлди?!",""
2640,22,45,"Қанча қишлоқлар борки, золим бўлган пайтида уларни ҳалок қилганмиз. Мана энди улар қулаган томлар, ташландиқ қудуқлар ва ҳувиллаган қасрларга айланиб қолганлар.",""
2641,22,46,"Заминни кезиб юрмайдиларми? Ўшанда ақлини ишлатадиган диллари ва эшитадиган қулоқлари бўлар эди. Зеро, кўзлар кўр бўлмайди. Кўкслардаги кўнгиллар кўр бўлади.",""
2642,22,47,"Сизни шошилтиришиб, тезроқ азоб келишини сўрайдилар. Аллоҳ ҳеч қачон Ўз ваъдасига хилоф қилмас. Парвардигорингиз ҳузуридаги бир кун сизлар санайдиган минг йил кабидир.",""
2643,22,48,"Қанча қишлоқлар бўлганки, золим бўлса ҳам уларга муҳлат бердим. Кейин уларни (азоб билан) ушладим. Қайтиш ёлғиз Менгагинадир.",""
2644,22,49,"Айтинг: «Эй одамлар, мен сизлар учун бир очиқ огоҳлантирувчиман, холос».",""
2645,22,50,"Иймон келтириб, яхши амалларни қилганларга мағфират ва улуғ ризқ бордир.",""
2646,22,51,"Бизнинг оятларимиздан ғолиб бўлишга уринганлар - ана ўшалар дўзах эгаларидир.",""
2647,22,52,"Сиздан олдин бирон расул ва набийни юбормадикки, у қироат қилган пайтида шайтон унинг қироатига (унда йўқ нарсани) ташламаган бўлса. Аллоҳ шайтон ташлаган нарсани ўчириб юборади. Ундан кейин Аллоҳ оятларини мустаҳкам қилади. Аллоҳ ҳамма нарсани Билувчи ва ҳар бир ишни ҳикмат билан Қилувчидир.",""
2648,22,53,"Шайтон ташлайдиган нарсани қалбида марази борлар ва бағритошлар учун бир синовга айлантиради. Золимлар тинимсиз талашиб-тортишувдадирлар.",""
2649,22,54,"Илм ато этилган зотлар эса унинг Парвардигорингиз тарафидан келган ҳақ эканини билиб, унга иймон келтирадилар ва қалблари у билан таскин топади. Албатта, Аллоҳ иймон келтирган зотларни тўғри йўлга ҳидоят қилгувчидир.",""
2650,22,55,"Куфр келтирган кимсалар эса то тўсатдан Қиёмат келиб қолгунича ёки қисир куннинг азоби келгунига қадар шубҳаланишда давом этаверадилар.",""
2651,22,56,"У кунда ҳукм Аллоҳникидир. Улар орасида ҳукм қилур. Иймон келтириб, яхши ишларни қилганлар ноз-неъмат жаннатларидадирлар.",""
2652,22,57,"Куфр келтириб, оятларимизни ёлғонга чиқарганлар учун эса хор қилувчи азоб бордир.",""
2653,22,58,"Аллоҳ йўлида ҳижрат қилиб, кейин ўлдирилган ёки ўзи ўлганларга Аллоҳ гўзал ризқ ато этур. Дарҳақиқат, ризқ берувчиларнинг энг яхшиси Аллоҳдир.",""
2654,22,59,"Албатта, уларни ўзлари рози бўладиган жойга киритур. Албатта, Аллоҳ Билгувчи ва Ҳалим Зотдир.",""
2655,22,60,"Шу. Ким ўзига берилган озор баробарида озор берса, кейин яна унга зулм қилинса, албатта, Аллоҳ унга ёрдам беради. Албатта, Аллоҳ афв Қилгувчи, Кечиргувчидир.",""
2656,22,61,"Зеро, Аллоҳ кечани кундузнинг ичига, кундузни эса кечанинг ичига киритади. Албатта, Аллоҳ Эшитгувчи, Кўргувчи Зотдир.",""
2657,22,62,"Бунга сабаб шуки, ёлғиз Аллоҳгина ҳақдир. Сизлар сиғинаётган бутлар эса ботилдир. Албатта, Аллоҳ Олий ва Улуғдир.",""
2658,22,63,"Аллоҳ осмондан ёмғир ёғдириб, замин ям-яшил бўлганини кўрмадингизми? Аллоҳ Меҳрибон ва Хабардор Зотдир.",""
2659,22,64,"Самолардаги нарсалар ҳам, заминдаги нарсалар ҳам ёлғиз Уникидир. Албатта, Аллоҳ Беҳожат ва мақтовга лойиқ Зотдир.",""
2660,22,65,"Аллоҳ заминдаги нарсаларни ва денгизда Унинг амри билан сузиб юрадиган кемаларни сизларга бўйсундириб берганини ҳамда осмонни ерга қулаб тушишдан тутиб туришини, магар Унинг изни билангина (қулаши мумкинлигини) кўрмадингизми?! Дарҳақиқат, Аллоҳ одамларга Меҳрибон ва Раҳмлидир.",""
2661,22,66,"Сизларни тирилтирган ҳам, кейин ўлдирадиган ҳам, кейин яна қайта тирилтирадиган ҳам У Зотдир. Албатта, инсон нонкўрдир.",""
2662,22,67,"Ҳар бир умматга шариат берганмиз. Улар ўшанга амал қилгувчилардир. Бас, бу ишда ҳаргиз сиз билан талашмасинлар. Парвардигорингизга даъват қилинг. Албатта, сиз тўғри йўлдасиз.",""
2663,22,68,"Сиз билан талашиб-тортишсалар, уларга шундай деб айтинг: «Қилаётган ишларингизни Аллоҳ билгувчироқдир».",""
2664,22,69,"«Аллоҳ Қиёмат куни сиз ихтилоф қилган нарса бўйича орангизда ҳукм қилур».",""
2665,22,70,"Аллоҳ осмону ердаги нарсаларни билишини билмадингизми? Албатта, бу нарса Китобдадир. Албатта, бу иш Аллоҳга осондир.",""
2666,22,71,"Аллоҳни қўйиб, бирон ҳужжат туширмаган ва ўзлари ҳам билмайдиган нарсага ибодат қиладилар. Золимларга бирон мададкор йўқдир.",""
2667,22,72,"Уларга очиқ-ойдин оятларимиз тиловат қилинаётганида куфр келтирганларнинг юзларида инкорни кўрасиз. Уларга оятларимизни тиловат қилиб бераётганларга чанг солишларига яқин қолур. Сиз уларга шундай деб айтинг: «Бундан ҳам ёмонроқ нарсанинг хабарини берайми? У дўзахдир. Аллоҳ уни куфр келтирган кимсаларга ваъда қилган. У нақадар ёмон қайтиш жойидир».",""
2668,22,73,"Эй одамлар, бир масал зарб этилди. Унга қулоқ солинглар. Аллоҳни қўйиб, сиғинаётган бутларингиз ҳаммаси бир бўлса ҳам бир пашшани яратолмайдилар. Агар пашша улардан бирон нарсани олиб қўйса, уни қутқара олмайдилар ҳам. Талаб қилувчи ҳам, талаб қилинмиш ҳам заиф-ожиздир.",""
2669,22,74,"Улар Аллоҳни етарлича қадрламадилар (улуғламадилар). Аллоҳ Кучли ва Ғолибдир.",""
2670,22,75,"Аллоҳ фаришталардан элчиларни саралаб олади, инсонлардан ҳам. Аллоҳ Эшитгувчи, Кўргувчи Зотдир.",""
2671,22,76,"Уларнинг олдиларидаги ва ортларидаги нарсани билади. Ишлар Аллоҳга қайтарилади.",""
2672,22,77,"Эй иймон келтирган зотлар, рукуъ қилинглар, сажда қилинглар, Парвардигорингизга сиғиниб, яхшилик қилинглар. Шояд, нажот топсангизлар.",""
2673,22,78,"Аллоҳ йўлида ҳақиқий жиҳод қилинглар. У Зот сизларни саралаб олди. Сизларга динда бирон ноқулайликни қўймади. Отангиз Иброҳимнинг миллати. У олдин сизларни мусулмонлар, деб номлади. Бу ишда пайғамбар сизларга гувоҳ бўлса, сизлар одамларга гувоҳ бўласизлар. Бас, намозни тўкис адо этинглар, закотни беринглар, Аллоҳга боғланинглар. У Ҳожангиздир. Нақадар яхши Ҳожа ва нақадар яхши Мададкор!",""
2674,23,1,"Дарҳақиқат, мўминлар нажот топдилар.",""
2675,23,2,"(Мўминларки,) намозларида ҳокисор турадилар.",""
2676,23,3,"(Мўминларки,) беҳуда нарсалардан юз ўгирадилар.",""
2677,23,4,"(Мўминларки,) закотни адо қиладилар.",""
2678,23,5,"(Мўминларки,) авратларини сақлайдилар.",""
2679,23,6,"Бу ишда ўзларининг жуфти ҳалоллари ёки қўл остидагилари мустасно. Бас, улар маломат қилинмаслар.",""
2680,23,7,"Бундан ортиғини талаб қилган кимсалар - ана ўшалар тажовузкорлардир.",""
2681,23,8,"(Мўминларки,) омонатларига ва аҳдларига вафо қиладилар.",""
2682,23,9,"(Мўминларки,) намозларини асрайдилар.",""
2683,23,10,"Ана ўшалар ворислардир.",""
2684,23,11,"(Ворисларки,) Фирдавсни мерос қилиб оладилар ва у ерда абадий қоладилар.",""
2685,23,12,"Албатта, инсонни лой сулоласидан яратдик.",""
2686,23,13,"Кейин уни мустаҳкам қароргоҳдаги нутфа қилдик.",""
2687,23,14,"Кейин эса нутфани лахта қон қилиб яратдик. Лахта қонни парча гўшт қилиб яратдик. Парча гўштни суяклар қилиб яратдик. Бас, суякларга гўшт қопладик. Кейин уни янги бир жонзот ҳолига келтирдик. Бас, энг гўзал яратувчи Аллоҳ баракотлидир.",""
2688,23,15,"Сўнг сизлар мана шундан кейин ўлгувчисизлар.",""
2689,23,16,"Кейин, албатта, сизлар Қиёмат куни қайта тириласизлар.",""
2690,23,17,"Албатта, устингизда етти йўлни яратдик. Биз яратилмишлардан бехабар эмасмиз.",""
2691,23,18,"Осмондан миқдор билан сув тушириб, уни ерга жойлаштирдик. Албатта, Биз уни кетказишга Қодирмиз.",""
2692,23,19,"У билан сизлар учун хурмо ва узум боғларини пайдо қилдик. Уларда сизлар учун кўп мевалар бор ва улардан ейсизлар.",""
2693,23,20,"Тури Сайнодан чиқадиган бир дарахтни (ҳам пайдо қилдик). У ёғли ва тановул қиладиганларга хуруш бўлиб ўсади.",""
2694,23,21,"Албатта, сиз учун чорва ҳайвонларида ибрат бордир. Сизларни уларнинг қоринларидаги нарсадан суғорамиз. Сизлар учун уларда кўп фойдалар бор ва улардан тановул қиласизлар.",""
2695,23,22,"Уларнинг ва кемаларнинг устида юк ташийсизлар.",""
2696,23,23,"Биз Нуҳни ўз қавмига юбордик. Бас, у деди: «Эй қавмим, Аллоҳга ибодат қилинглар. Сизлар учун Ундан ўзга бирон илоҳ йўқ. Тақво қилмайсизларми?»",""
2697,23,24,"Қавмидаги куфр келтирган зодагонлари дедилар: «Бу ҳам сизларга ўхшаган бир одамдан бошқа нарса эмас. У сизлардан зўр бўлишни истаяпти. Аллоҳ хоҳлаганида фаришталарни туширган бўларди. Буни олдинги ота-боболаримизда эшитмаганмиз».",""
2698,23,25,"У бир жин теккан одам, холос. Уни бироз муддат кутиб туринглар.",""
2699,23,26,"Деди: «Парвардигорим, мени ёлғончи қилаётганлари учун Ўзинг менга мадад бер».",""
2700,23,27,"Бас, унга шундай ваҳий қилдик: «Бизнинг кўз ўнгимизда ва ваҳийимиз ила кема яса. Амримиз келиб, таннур фаввора бўлиб отилганда унга ҳар бир турдан бир жуфтни ва оилангни чиқар. Олдинроқ улардан қайси бирига қарши сўз айтилган бўлса, ўшалар бундан мустасно. Зулм қилганлар ҳақида Менга хитоб қилма. Албатта, улар ғарқ қилингувчилардир».",""
2701,23,28,"Сен ва сен билан бирга бўлганлар кемага жойлашиб олгач: «Бизни золим қавмдан қутқарган Аллоҳга ҳамд бўлсин», дегин.",""
2702,23,29,"Яна айт: «Парвардигорим, мени бир муборак манзилга туширгин. Сен Ўзинг энг яхши туширгувчисан».",""
2703,23,30,"Албатта, бунда оят-ибратлар бордир. Албатта, Биз синовчи бўлган эдик.",""
2704,23,31,"Сўнгра улардан кейин бошқа авлодларни пайдо қилдик.",""
2705,23,32,"Уларга ўзларидан бўлган бир пайғамбарни юбордик. «Аллоҳга ибодат қилинглар. Сизлар учун Ундан ўзга бирон илоҳ йўқ. Тақво қилмайсизларми?»",""
2706,23,33,"Қавми орасидаги куфр келтирган, охиратдаги учрашувни ёлғон дейдиган ва Биз шу дунё ҳаётида маишатпараст қилиб қўйган зодагонлар шундай дейдилар: «Бу ҳам сизларга ўхшаган бир одам, холос. Сизлар ейдиган нарсадан ейди ва сизлар ичадиган нарсадан ичади.",""
2707,23,34,"Агар ўзингизга ўхшаган инсонга итоат қиладиган бўлсангиз, аниқ зарар кўргувчилардансиз.",""
2708,23,35,"У сизларга ўлиб, тупроқ ва суяк бўлиб кетганингиздан кейин, албатта, чақириласизлар, деб ваъда қиляптими?",""
2709,23,36,"Ҳайҳот! Сизларга ваъда қилинаётган нарса (ҳақиқатдан) нақадар узоқ!",""
2710,23,37,"Шу дунё ҳаётимиздан ўзга ҳаёт йўқ. Ўламиз ва яшаймиз. Биз қайта тирилгувчи эмасмиз.",""
2711,23,38,"У Аллоҳга қарши ёлғон тўқиётган одамдан бошқа кимса эмас. Биз унга иймон келтиргувчилар эмасмиз».",""
2712,23,39,"Деди: «Парвардигорим, мени ёлғончи қилаётганлари учун Ўзинг менга мадад бер».",""
2713,23,40,"Деди: «Улар бироздан кейин, албатта, надомат қилгувчиларга айланадилар».",""
2714,23,41,"Бас, уларни ҳақли равишда қичқириқ тутди. Уларни хас-хашакка айлантирдик. Золим қавмга ҳалокат бўлгай.",""
2715,23,42,"Улардан кейин бошқа асрларни (авлодларни) пайдо қилдик.",""
2716,23,43,"Ҳеч бир уммат ўз ажалидан ўтиб ҳам кета олмайди, ортда ҳам қолмайди.",""
2717,23,44,"Кейин кетма-кет элчиларимизни юбордик. Қайси бир умматга ўзининг пайғамбари келса, уни ёлғончига чиқардилар. Бас, бирин-кетин (уларни ҳалок қилиб, одамларнинг оғзидаги) гап-сўзларга айлантирдик. Иймон келтирмайдиган қавмга ҳалокат бўлгай.",""
2718,23,45,"Кейин Мусо ва унинг биродари Ҳорунни оятларимиз ва очиқ ҳужжат ила юбордик.",""
2719,23,46,"Фиръавн ва унинг аъёнларига. Бас, кибр қилдилар. Улар каттазанг қавм эди.",""
2720,23,47,"«Ўзимизга ўхшаган шу икки одамга иймон келтирамизми, ҳолбуки, бу иккисининг қавми бизга қуллик қилиб турган бўлса», дедилар.",""
2721,23,48,"Иккисини ёлғончига чиқардилар. Шу билан ҳалок қилингувчилардан бўлдилар.",""
2722,23,49,"Мусога Китобни бердик. Шояд, ҳидоят топсалар.",""
2723,23,50,"Марямнинг ўғли ва унинг онасини оят-аломат қилдик. Иккисига бир оқар сувли баланд жойдан бошпана бердик.",""
2724,23,51,"Эй пайғамбарлар, пок озуқалардан тановул қилинглар ва яхши ишларни қилинглар. Мен сизлар қилаётган ишларни Билгувчиман.",""
2725,23,52,"Албатта, бу сизнинг умматингиз бир умматдир. Мен эса Парвардигорингизман. Бас, Мендангина қўрқинглар.",""
2726,23,53,"Бас, улар ишларини бўлак-бўлакларга ажратиб юбордилар. Ҳар бир гуруҳ ўзидаги нарса билан хурсанд.",""
2727,23,54,"Бас, уларни маълум муддат ўз ғафлатларига ташлаб қўйинг.",""
2728,23,55,"Биз уларга мол-давлат ва фарзандлар ила мадад беряпмиз, деб ўйлайдилар.",""
2729,23,56,"Уларга яхшиликларни тез етказяпмиз, (деб ўйлайдилар). Йўқ, улар сезмайдилар.",""
2730,23,57,"Парвардигорларидан қўрқиб, хавфсираб турадиганлар,",""
2731,23,58,"Парвардигорларининг оятларига иймон келтирадиганлар,",""
2732,23,59,"Парвардигорларига ширк келтирмайдиганлар,",""
2733,23,60,"Парвардигорларига қайтгувчи эканликларини (ўйлаб), берган нарсаларини қалблари титраб берадиганлар,",""
2734,23,61,"Ана ўшалар эзгу ишларга ошиқадилар ва бу борада мусобақалашадилар.",""
2735,23,62,"Ҳеч бир жонга тоқатидан ортиқ нарсани юкламаймиз. Ҳузуримизда ҳақни гапирадиган Китоб бор ва улар зулм қилинмаслар.",""
2736,23,63,"Йўқ! Уларнинг қалблари бундан ғафлатда. Уларнинг бундан бошқа ўзлари қилган амаллари ҳам бор.",""
2737,23,64,"Токи уларнинг маишатпарастларини азоб билан тутганимизда бирдан улар фарёд қилурлар.",""
2738,23,65,"Бугун энди дод-вой солмангиз. Энди Биз тарафимиздан сизга мадад берилмайди.",""
2739,23,66,"Сизларга оятларим тиловат қилинарди. Сизлар эса ортингизга қайрилиб кетардингиз.",""
2740,23,67,"У билан кибрланиб, тунги суҳбатларда беҳуда гапларни гапирар эдингиз.",""
2741,23,68,"Гапни тадаббур қилиб кўрмадиларми? Ёки уларга олдинги ота-боболарига келмаган нарса келибдими?",""
2742,23,69,"Ёки ўз пайғамбарини танимасдан уни инкор қилгувчи бўляптиларми?",""
2743,23,70,"Ёки, унда бир жунун бор, дейдиларми? Асло! Балки у зот уларга ҳақни олиб келди. Уларнинг аксари эса ҳақни ёмон кўргувчилардир.",""
2744,23,71,"Ҳақ уларнинг ҳавойи нафсларига эргашганда эди, осмонлару ер ва ундаги нарсалар бузилиб кетган бўларди. Йўқ. Уларга эслатмаларини олиб келдик. Улар эса эслатмаларидан юз ўгиргувчилардир.",""
2745,23,72,"Ёки сизлар улардан ҳақ сўрадингизми? Парвардигорингиз берадиган ҳақ яхшироқдир. У Зот энг яхши ризқ бергувчидир.",""
2746,23,73,"Албатта, сиз уларни тўғри йўлга даъват этасиз.",""
2747,23,74,"Албатта, охиратга иймон келтирмайдиганлар бу йўлдан озгувчилардир.",""
2748,23,75,"Агар уларга раҳм қилиб, мусибатларини аритсак ҳам, шак-шубҳасиз, яна ўз туғёнларида адашиб юраверадилар.",""
2749,23,76,"Уларни азоб билан ушладик. Шунда ҳам улар Парвардигорларига бўйин эгмадилар, тазарру ҳам қилмадилар.",""
2750,23,77,"Ҳатто уларга қаттиқ азоби бор эшикни очиб юбордик. Қарабсизки, улар унда умидсизликка тушгувчилардир.",""
2751,23,78,"Сизларга қулоқ, кўз ва қалбларни пайдо қилиб берган Ўша Зотдир. Шукр қилишингиз бунчалар оз бўлмаса!",""
2752,23,79,"Сизларни ер юзида яратиб қўйган ҳам Ўша Зотдир. Қайта тўпланишингиз ҳам Унинг ҳузуригадир.",""
2753,23,80,"Жон ато этадиган ҳам, жонни оладиган ҳам Ўша Зотдир. Кеча ва кундузнинг алмашиниб туриши ҳам Унгадир. Ақлингизни ишлатмайсизми?",""
2754,23,81,"Йўқ! Улар олдингилар нима деган бўлса, ўшани айтдилар.",""
2755,23,82,"Дедилар: «Ўлиб, тупроқ ва суяк бўлиб кетганимиздан кейин-а? Биз қайта тирилгувчилармизми?",""
2756,23,83,"Бизга ҳам, олдинги ота-боболаримизга ҳам шу ваъда қилинган. Бу олдингиларнинг афсоналаридан бошқа нарса эмас».",""
2757,23,84,"Айтинг: «Биладиган бўлсангизлар (айтинглар-чи), ер ва ундаги нарсалар кимники?»",""
2758,23,85,"Аллоҳникидир, дейдилар. Айтинг: «Бас, ибрат-эслатма олмайсизларми?»",""
2759,23,86,"Айтинг: «Етти осмоннинг Парвардигори, буюк Аршнинг Парвардигори ким?»",""
2760,23,87,"Аллоҳникидир, дейдилар. Айтинг: «Тақво қилмайсизларми?»",""
