"Translation Info:
#---------------------------
3172,27,13,"Als dann Unsere Zeichen offenkundig sichtbar zu ihnen kamen, sagten sie: „Das ist deutliche Zauberei.“",""
3173,27,14,"Und sie verleugneten sie, obwohl sie selbst (eigentlich im Inneren) davon überzeugt waren, (dies taten sie) aus Ungerechtigkeit und Überheblichkeit. So schau, wie das Ende der Unheilstifter war.",""
3174,27,15,"Und Wir gaben ja bereits Dawud und Sulayman Wissen. Und beide sagten: „Das Lob gebührt Allah, Der uns gegenüber vielen Seiner gläubigen Diener bevorzugt hat!“",""
3175,27,16,"Und Sulayman beerbte Dawud und sagte: „O ihr Menschen, uns ist die Sprache der Vögel gelehrt worden, und uns wurde von allem gegeben. Wahrlich, das ist ja die deutliche Huld.“",""
3176,27,17,"Und versammelt wurden für Sulayman seine Heerscharen - unter den Jinn, Menschen und Vögeln -, und so wurden sie in Reihen geordnet.",""
3177,27,18,"Als sie dann zum Ameisental kamen, sagte eine Ameise: „O ihr Ameisen, geht in eure Behausungen hinein, damit euch ja nicht Sulayman und seine Heerscharen niederwalzen, ohne, dass sie (es) merken.“",""
3178,27,19,"Da lächelte er (also Sulayman) erheitert über ihre Worte und sagte: „Mein Herr, veranlasse mich, für Deine Gunstgabe zu danken, die Du mir und meinen Eltern erwiesen hast, und rechtschaffen zu handeln, womit Du zufrieden bist. Und lasse mich durch Deine Barmherzigkeit eingehen in die Reihen Deiner rechtschaffenen Diener.“",""
3179,27,20,"Und er schaute bei den Vögeln nach. Da sagte er: „Wie kommt es, dass ich den Wiedehopf nicht sehe? Befindet er sich etwa unter den Abwesenden?",""
3180,27,21,"Ich werde ihn ganz gewiss strengstens strafen, oder ich werde ihn ganz gewiss schlachten, es sei denn, er bringt mir ja einen klaren (Entschuldigungs)grund.“",""
3181,27,22,"Aber er (also der Wiedehopf) blieb nicht lange fort. Er sagte dann: „Ich habe (an Wissen) erfasst, was du nicht erfasst hast. Und ich bringe dir aus Saba sichere Kunde.",""
3182,27,23,"Wahrlich, ich habe herausgefunden, dass eine Frau über sie herrscht. Und ihr wurde ja von allem gegeben und sie hat einen gewaltigen Thron.",""
3183,27,24,"Ich habe herausgefunden, dass sie und ihr Volk sich vor der Sonne niederwerfen, anstatt vor Allah. Und der Satan hat ihnen ihre Taten ausgeschmückt und sie dann vom Weg abgehalten, sodass sie nicht rechtgeleitet sind,",""
3184,27,25,"(dies), damit sie sich nicht vor Allah niederwerfen, Der das Versteckte in den Himmeln und auf der Erde herausbringt und weiß, was ihr verbergt, und was ihr offenlegt.",""
3185,27,26,"Allah - es gibt keine (zu Recht angebetete) Gottheit außer Ihm, dem Herrn des gewaltigen Thrones.“",""
3186,27,27,"Er (also Sulayman) sagte: „Wir werden schauen, ob du die Wahrheit sagst oder ob du zu den Lügnern gehörst.",""
3187,27,28,"Geh mit diesem meinem Schreiben, und wirf es ihnen zu und kehre dich hierauf von ihnen ab. Dann schau, was sie erwidern.“",""
3188,27,29,"Sie (also die Königin Sabas) sagte: „O ihr führende Schar, mir ist ja ein edles Schreiben zugeworfen worden.",""
3189,27,30,"Wahrlich, es ist von Sulayman, und es lautet: ,Im Namen Allahs, des Allerbarmers, des Barmherzigen.",""
3190,27,31,"Seid mir gegenüber nicht überheblich und kommt als (Allah ergebene) Muslime zu mir.‘“",""
3191,27,32,"Sie sagte: „O ihr führende Schar, gebt mir eure Meinung über meine Angelegenheit bekannt; ich pflege ja keine Angelegenheit zu entscheiden, solange ihr nicht bei mir anwesend seid.“",""
3192,27,33,"Sie sagten: „Wir besitzen eine (kräftige) Streitmacht und besitzen eine starke Gewalt, doch es steht dir zu, zu befehlen. So schau, was du befehlen willst.“",""
3193,27,34,"Sie sagte: „Wahrlich, wenn Könige eine Ortschaft betreten, verderben sie sie und machen die Mächtigen ihrer Bewohner zu Erniedrigten. Und auf diese Weise handeln sie (für gewöhnlich).",""
3194,27,35,"Ich werde fürwahr ein Geschenk zu ihnen senden und dann abwarten, was (für eine Antwort) die Gesandten zurückbringen.“",""
3195,27,36,"Als er (also der Bote mit dem Geschenk) dann zu Sulayman kam, sagte dieser: „Wollt ihr mir denn Besitz überreichen? Aber das, was mir Allah gegeben hat, ist besser als das, was Er euch gegeben hat. Vielmehr seid ihr es, die ihr euch über euer Geschenk freut.",""
3196,27,37,"Kehr zu ihnen zurück. Wir werden ganz gewiss mit Heerscharen über sie kommen, denen sie nichts entgegenzusetzen haben. Und wir werden sie ganz gewiss erniedrigt daraus vertreiben, während sie hierbei Geringgeachtete sind.“",""
3197,27,38,"Er (also Sulayman) sagte: „O ihr führende Schar, wer von euch bringt mir ihren Thron, bevor sie als (Allah ergebene) Muslime zu mir kommen?“",""
3198,27,39,"Ein derber von den Jinn sagte: „Ich bringe ihn dir, bevor du dich von deiner Stelle erhebst. Und ich bin wahrlich stark (genug) dazu und vertrauenswürdig.“",""
3199,27,40,"Derjenige, der Wissen aus der Schrift hatte, sagte: „Ich bringe ihn dir, bevor dein Blick zu dir zurückkehrt.“ Als er ihn (also den Thron) fest angebracht bei sich stehen sah, sagte er: „Das ist von der Huld meines Herrn, damit Er mich prüft, ob ich dankbar oder undankbar bin. Wer dankbar ist, der ist nur zu seinem eigenen Vorteil dankbar; wer aber undankbar ist - so ist mein Herr gewiss unbedürftig und freigebig.“",""
3200,27,41,"Er (also Sulayman) sagte: „Macht ihr ihren Thron unkenntlich, wir wollen schauen, ob sie rechtgeleitet wird (, ihn zu erkennen) oder ob sie zu denjenigen gehört, die nicht rechtgeleitet werden.“",""
3201,27,42,"Als sie dann (an)kam, wurde (zu ihr) gesagt: „Ist dein Thron so (wie dieser hier)?“ Sie sagte: „Es ist so, als ob er es sei.“ (Sulayman sagte:) „Und uns wurde schon davor das Wissen gegeben, und wir waren (Allah ergebene) Muslime.“",""
3202,27,43,"Aber abgehalten (von der alleinigen Anbetung Allahs) hat sie das, dem sie anstatt Allahs diente. Wahrlich, sie gehörte zu ungläubigen Leuten.",""
3203,27,44,"Es wurde zu ihr gesagt: „Tritt in den (aus Glas gebauten) Prachtbau ein.“ Als sie ihn sah, hielt sie ihn für ein tiefes Wasser und entblößte ihre Unterschenkel.“ Er sagte: „Es ist ein mit Glas ausgelegter Prachtbau.“ Sie sagte: „Mein Herr, ich habe mir selbst Unrecht zugefügt, aber ich ergebe mich (nun), zusammen mit Sulayman, Allah, dem Herrn der Weltenbewohner.“",""
3204,27,45,"Und Wir sandten ja bereits zu den Thamud ihren Bruder Salih (, der sagte): „Dient Allah.“ Da waren es sogleich zwei Gruppen, die miteinander stritten.",""
3205,27,46,"Er sagte: „O mein Volk, warum wünscht ihr, das Schlechte vor dem Guten zu beschleunigen? Würdet ihr doch Allah um Vergebung bitten, auf dass ihr Erbarmen (vor)finden möget!“",""
3206,27,47,"Sie sagten: „Wir sehen ein böses Vorzeichen in dir und in denjenigen, die mit dir sind.“ Er sagte: „Euer Vorzeichen ist bei Allah. Vielmehr seid ihr Leute, die der Versuchung ausgesetzt werden.“",""
3207,27,48,"Und in der Stadt (Al-Hijr) befanden sich neun (angesehene) Mitglieder einer Sippschaft, die auf der Erde Unheil stifteten und keine Besserung brachten.",""
3208,27,49,"Sie sagten: „Schwört einander bei Allah: Wir werden ganz gewiss ihn (also Salih) und seine Angehörigen nachts überfallen, und hierauf werden wir zu seinem nächsten Verwandten sagen: ,Wir waren bei der Vernichtung seiner Angehörigen nicht zugegen, und wir sind fürwahr Wahrheitssprechende.‘“",""
3209,27,50,"Sie schmiedeten demnach Ränke, und Wir schmiedeten Ränke, ohne dass sie (es) merkten.",""
3210,27,51,"So schau nun, wie das Ende ihrer Ränke war: Wir zerstörten sie und ihr Volk allesamt.",""
3211,27,52,"So sind dies ja ihre Häuser, (sie sind) menschenleer dafür, dass sie Unrecht taten. Wahrlich, darin ist ja ein Zeichen für Leute, die Bescheid wissen.",""
3212,27,53,"Und Wir (er)retteten diejenigen, die glaubten und (Allah) fürchteten.",""
3213,27,54,"Und (gedenke) Lut, als er zu seinem Volk sagte: „Wollt ihr denn das Abscheuliche begehen, während ihr (einander öffentlich dabei) zuschaut?",""
3214,27,55,"Lasst ihr euch denn wirklich in Begierde mit den Männern ein anstatt mit den Frauen? Vielmehr seid ihr Leute, die töricht sind.",""
3215,27,56,"Doch die Antwort seines Volkes war nur, dass sie sagten: „Vertreibt die Sippe Luts aus eurer Ortschaft! Das sind ja Menschen, die sich rein halten.“",""
3216,27,57,"Da (er)retteten Wir ihn und seine Angehörigen, außer seiner Frau; Wir bestimmten, dass sie zu den Zurückgebliebenen gehörte.",""
3217,27,58,"Und Wir ließen einen Regen auf sie niedergehen; wie böse war doch der Regen der Gewarnten!",""
3218,27,59,"Sag: „Das Lob gebührt Allah.“ Und Friede sei auf Seinen Dienern, die Er Sich auserwählt hat! Ist denn Allah besser oder das, was sie (Ihm) beigesellen?",""
3219,27,60,"Oder (ist besser) Wer die Himmel und die Erde erschaffen hat und für euch vom Himmel Wasser herabkommen lässt, durch das Wir dann Gärten wachsen lassen, die voller Schönheit sind, deren Bäume unmöglich ihr wachsen lassen könntet. Gibt es denn eine (andere zu Recht angebetete) Gottheit neben Allah? Vielmehr sind sie Leute, die (Allah andere) gleichsetzen.",""
3220,27,61,"Oder (ist besser) Wer die Erde zu einem festen Grund gemacht und Flüsse durch sie gemacht und festgegründete Berge (auf) ihr gemacht und zwischen den beiden Meeren eine Schranke gemacht hat? Gibt es denn eine (andere zu Recht angebetete) Gottheit neben Allah? Vielmehr wissen die meisten von ihnen nicht.",""
3221,27,62,"Oder (ist besser) Wer den in einer Notlage Befindlichen erhört, wenn er Ihn anruft, und das Schlechte hinwegnimmt und euch zu Nachfolgern (auf) der Erde macht? Gibt es denn eine (andere zu Recht angebetete) Gottheit neben Allah? Wie wenig ihr doch bedenkt!",""
3222,27,63,"Oder (ist besser) Wer euch in den Finsternissen des Festlandes und des Meeres (den rechten Weg) leitet und Wer die Winde als Frohboten Seiner Barmherzigkeit (voraus)sendet? Gibt es denn eine (andere zu Recht angebetete) Gottheit neben Allah? Erhaben ist Allah über das, was sie (Ihm) beigesellen.",""
3223,27,64,"Oder (ist besser) Wer die Schöpfung am Anfang entstehen lässt und sie hierauf wiederholt und Wer euch vom Himmel und von der Erde versorgt? Gibt es denn eine (andere zu Recht angebetete) Gottheit neben Allah? Sag: „Bringt euren Beweis vor, wenn ihr Wahrhaftige seid.“",""
3224,27,65,"Sag: „Über das Verborgene weiß nicht Bescheid wer in den Himmeln und auf der Erde ist, außer Allah; und sie merken nicht, wann sie auferweckt werden.“",""
3225,27,66,"Vielmehr ist (ihnen) ihr Wissen über das Jenseits entschwunden. Vielmehr sind sie darüber im Zweifel. Vielmehr sind sie ihm gegenüber blind.",""
3226,27,67,"Und diejenigen, die ungläubig sind, sagen: „Wenn wir zu Erde geworden sind, und (auch) unsere Väter, sollen wir denn dann wirklich wieder hervorgebracht werden?",""
3227,27,68,"Dies ist zuvor bereits uns und unseren Vätern versprochen worden. Das sind jedoch nur Fabeln der Früheren.“",""
3228,27,69,"Sag: „Reist auf der Erde umher und schaut dann, wie das Ende der Leugner war.“",""
3229,27,70,"Und sei nicht traurig über sie, und sei nicht in Beklommenheit wegen der Ränke, die sie schmieden.",""
3230,27,71,"Und sie sagen: „Wann wird dieses Versprechen sein, wenn ihr Wahrhaftige seid?“",""
3231,27,72,"Sag: „Vielleicht ist dicht hinter euch einiges von dem, was ihr zu beschleunigen wünscht.“",""
3232,27,73,"Und dein Herr ist ja fürwahr voller Huld gegenüber den Menschen. Aber die meisten von ihnen sind nicht dankbar.",""
3233,27,74,"Und dein Herr weiß gewiss, was ihre Brüste verbergen und was sie offenlegen.",""
3234,27,75,"Und es gibt nichts Verborgenes im Himmel und auf der Erde, außer dass es in einem deutlichen Buch (verzeichnet) wäre.",""
3235,27,76,"Wahrlich, dieser Quran berichtet den Kindern Israils das meiste von dem, worüber sie uneinig sind.",""
3236,27,77,"Und er (also der Quran) ist ja fürwahr eine Rechtleitung und Barmherzigkeit für die Gläubigen.",""
3237,27,78,"Wahrlich, dein Herr wird zwischen ihnen durch Sein Urteil entscheiden. Und Er ist der Allmächtige und der Allwissende.",""
3238,27,79,"So verlasse dich auf Allah, denn du befindest dich fürwahr auf der offenkundigen Wahrheit.",""
3239,27,80,"Du kannst ja nicht die Toten hören lassen, und auch nicht die Tauben den Ruf hören lassen, wenn sie den Rücken kehren.",""
3240,27,81,"Und du kannst die Blinden nicht aus ihrem Irrtum rechtleiten. Hören lassen kannst du nur die, die an Unsere Zeichen glauben und somit (Allah ergebene) Muslime sind.",""
3241,27,82,"Und wenn das (strafende) Wort über sie fällig wird, bringen Wir ihnen ein Tier aus der Erde hervor, das zu ihnen spricht; (dies), weil die Menschen nicht von Unseren Zeichen überzeugt waren.",""
3242,27,83,"Und (gedenke dem) Tag, da Wir aus jeder Gemeinschaft eine Schar von denjenigen versammeln werden, die Unsere Zeichen für Lüge erklären, und sie dann in Reihen geordnet werden.",""
3243,27,84,"Wenn sie dann kommen, sagt Er: „Habt ihr denn Meine Zeichen für Lüge erklärt und davon kein umfassendes Wissen gehabt, oder was habt ihr denn sonst getan?“",""
3244,27,85,"Und das (strafende) Wort wird über sie fällig werden dafür, dass sie Unrecht taten, und da werden sie nicht reden (können).",""
3245,27,86,"Haben sie denn nicht gesehen, dass Wir die Nacht gemacht haben, damit sie in ihr ruhen, und den Tag hell? Wahrlich, darin sind ja Zeichen für Leute, die glauben.",""
3246,27,87,"Und (gedenke dem) Tag, da ins Horn geblasen wird und dann (all) diejenigen erschrecken, die in den Himmeln und die auf der Erde sind, außer wer Allah will. Und alle kommen demütig zu Ihm.",""
3247,27,88,"Und du siehst die Berge, von denen du meinst, sie seien feststehend, während sie wie Wolken vorbeiziehen. - (Es ist) das Werk Allahs, Der alles sehr geschickt gemacht hat. Wahrlich, Er ist kundig dessen, was ihr tut.",""
3248,27,89,"Wer mit einer guten Tat kommt, wird etwas Besseres als sie erhalten. Und sie sind vor (jedem) Schrecken an jenem Tag in Sicherheit.",""
3249,27,90,"Wer aber mit einer schlechten Tat kommt, - diese werden mit ihren Gesichtern (voran) ins (Höllen)feuer gestürzt (und es wird zu ihnen gesagt): „Wird euch denn etwas anderes vergolten als das, was ihr zu tun pflegtet?“",""
3250,27,91,"(Sag:) „Mir wurde ja nur angeordnet, dem Herrn dieser Ortschaft zu dienen, Der sie geschützt hat und Dem alles gehört. Und mir wurde angeordnet, einer der (Ihm ergebenen) Muslime zu sein",""
3251,27,92,"und den Quran zu verlesen.“ Wer sich nun rechtleiten lässt, der ist nur zu seinem eigenen Vorteil rechtgeleitet. Und wenn einer irregeht, dann sag: „Ich gehöre ja nur zu den Warnenden.“",""
3252,27,93,"Und sag: „Das Lob gebührt Allah! Er wird euch Seine Zeichen zeigen, und dann werdet ihr sie erkennen.“ Und dein Herr ist nicht unachtsam dessen, was ihr tut.",""
3253,28,1,"Ta-Sin-Mim.[1]","[1] Siehe den Kommentar in der Fußnote zu Beginn der Surah Al-Baqarah."
3254,28,2,"Dies sind die Zeichen des deutlichen Buches.",""
3255,28,3,"Wir verlesen dir von der Kunde über Musa und Fir'aun der Wahrheit entsprechend, für Leute, die glauben.",""
3256,28,4,"Wahrlich, Fir'aun zeigte sich überheblich im Land und machte seine Bewohner zu Gruppierungen, von denen er einen Teil unterdrückte, indem er ihre Söhne abschlachtete und (nur) ihre Frauen am Leben ließ. Wahrlich, er gehörte zu den Unheilstiftern.",""
3257,28,5,"Wir aber wollten denjenigen, die im Land unterdrückt wurden, eine Wohltat erweisen und sie zu (führenden) Vorbildern machen und (ebenso) zu Erben machen.",""
3258,28,6,"(Und wir wollten) ihnen eine feste Stellung im Land verleihen und Fir'aun, Haman und deren Heerscharen durch sie sehen lassen, wovor sie sich immer in Acht zu nehmen pflegten.",""
3259,28,7,"Und Wir gaben der Mutter Musas ein: „Stille ihn. Und wenn du um ihn fürchtest, dann setze ihn in den Fluss und fürchte dich nicht und sei nicht traurig. Wir werden ihn dir gewiss zurückbringen und ihn zu einem der Gesandten machen.“",""
3260,28,8,"Da lasen ihn die Angehörigen Fir'auns auf, damit er ihnen zum Feind und (Grund zum) Kummer werde. Wahrlich, Fir'aun, Haman und deren Heerscharen pflegten verfehlt zu handeln.",""
3261,28,9,"Und die Frau Fir'auns sagte: „(Er wird) eine Augenweide (also ein Grund zur Freude) für mich und dich sein. Tötet ihn nicht. Vielleicht nützt er uns oder wir nehmen ihn als Kind an.“ Dabei merkten sie nicht (, was sie taten).",""
3262,28,10,"Und das Herz der Mutter Musas wurde leer. Beinahe hätte sie ihn fürwahr offen bekanntgegeben, wenn Wir nicht ihr Herz gestärkt hätten, damit sie zu den Gläubigen gehöre.",""
3263,28,11,"Und sie sagte zu seiner Schwester: „Folge seiner Spur.“ So beobachtete sie ihn fernab, ohne dass sie (es) merkten.",""
3264,28,12,"Und Wir hatten ihm zuvor die Ammenbrüste verwehrt. Da sagte sie (also Musas Schwester): „Soll ich euch auf Hausleute hinweisen, die ihn für euch betreuen und ihm aufrichtig zugetan sein würden?“",""
3265,28,13,"So brachten Wir ihn zu seiner Mutter zurück, damit sie frohen Mutes und nicht mehr traurig sei und damit sie wissen sollte, dass das Versprechen Allahs wahr ist. Aber die meisten von ihnen wissen nicht.",""
3266,28,14,"Und als er seine Vollreife erlangt hatte, gaben Wir ihm Urteil(skraft) und Wissen. Und auf diese Weise vergelten Wir den Gutes Tuenden.",""
3267,28,15,"Und er betrat die Stadt (Memphis) zu einer Zeit, als ihre Bewohner achtlos (und sich am Ausruhen) waren. Da fand er darin zwei Männer, die miteinander kämpften, der eine war von seiner (eigenen) Gruppierung, der andere von seinen Feinden. Da rief ihn derjenige, der von seiner Gruppierung war, zu Hilfe gegen denjenigen, der von seinen Feinden war. Dann schlug ihn Musa mit der Faust und brachte ihn so um. Er (also Musa) sagte: „Das gehört zum Werk des Satans. Wahrlich, er ist ein deutlicher und irreführender Feind.“",""
3268,28,16,"Er sagte: „Mein Herr, ich habe mir selbst Unrecht zugefügt; so vergib mir.“ Da vergab Er ihm, denn Er ist ja der Allvergebende und der Barmherzige.",""
3269,28,17,"Er sagte: „Mein Herr, darum, dass Du mir Gunst erwiesen hast, werde ich den Übeltätern nicht mehr Beistand leisten.“",""
3270,28,18,"Am Morgen war er dann in der Stadt ängstlich und hielt (immer wieder) Ausschau. Auf einmal schrie derjenige, der ihn am Tag zuvor um Hilfe gebeten hatte, zu ihm um Beistand. Musa sagte zu ihm: „Wahrlich, du bist ja offenkundig einer, der (zu Gewalttaten) verleitet.“",""
3271,28,19,"Als er nun mit Gewalt denjenigen packen wollte, der ihrer beider Feind war, sagte er (also der Israilite): „O Musa, willst du denn mich töten, wie du gestern eine (Menschen)seele getötet hast? Du willst ja nur ein Gewalttäter im Land sein, und du willst nicht zu den Heilstiftern gehören.“",""
3272,28,20,"Und es kam ein Mann vom äußersten Ende der Stadt gelaufen. Er sagte: „O Musa, die führende Schar berät über dich, um dich zu töten. So geh fort, wahrlich, ich gehöre zu denjenigen, die dir guten Rat geben.“",""
3273,28,21,"Da ging er furchtsam aus ihr fort und hielt (immer wieder) Ausschau. Er sagte: „Mein Herr, errette mich vor dem ungerechten Volk.“",""
3274,28,22,"Und als er sich Madyan zuwandte, sagte er: „Vielleicht wird mein Herr mich den rechten Weg leiten.“",""
3275,28,23,"Als er nun zum Wasser von Madyan kam, fand er dort eine (ganze) Gemeinschaft von Menschen, die (ihr Vieh) tränkten. Und er fand außer ihnen zwei Frauen, die (ihre Tiere vom Wasser) fernhielten. Er sagte: „Was ist mit euch beiden?“ Sie sagten: „Wir tränken (unsere Tiere) nicht, bis die Hirten (ihr Vieh) weggetrieben haben. Und unser Vater ist ein hochbetagter Greis.“",""
3276,28,24,"Da tränkte er beiden (ihre Tiere). Hierauf zog er sich zurück in den Schatten und sagte: „Mein Herr, ich bin dessen bedürftig, was Du auch immer an Gutem zu mir herabsendest.“",""
3277,28,25,"Da kam die eine von den beiden zu ihm, indem sie schamvoll einherging. Sie sagte: „Mein Vater ruft dich, um dir den Lohn dafür zu entrichten, dass du uns (die Tiere) getränkt hast.“ Nachdem er zu ihm gekommen war und ihm die Geschichte berichtet hatte, sagte er: „Fürchte dich nicht; du bist dem ungerechten Volk entkommen.“",""
3278,28,26,"Die eine von den beiden sagte: „O mein lieber Vater, nimm ihn in Dienst, denn der Beste, den du in Dienst nehmen kannst, ist der Starke und Vertrauenswürdige.“",""
3279,28,27,"Er sagte: „Ich will dich mit einer dieser meiner beiden Töchter verheiraten unter der Bedingung, dass du acht Jahre in meinen Dienst trittst. Solltest du sie dann (sogar) auf zehn (Jahre) vollenden, dann steht dir das (frei) zu. Und ich will dir keine Härte auferlegen. Du wirst mich, so Allah will, als einen der Rechtschaffenen (vor)finden.“",""
3280,28,28,"Er (also Musa) sagte: „Dies sei zwischen mir und dir (abgemacht). Welche der beiden Fristen ich erfülle(n sollte), so darf es keine Bedrängnis gegen mich geben. Und Allah ist Sachwalter über das, was wir sagen.“",""
3281,28,29,"Als dann Musa die Frist erfüllt hatte und mit seinen Angehörigen fortzog, nahm er auf der Seite des (Berges) Tur ein Feuer wahr. Er sagte zu seinen Angehörigen: „Bleibt hier. Ich habe ja ein Feuer wahrgenommen; vielleicht kann ich euch davon eine Nachricht oder ein Stück brennendes Holz aus dem Feuer bringen, auf dass ihr euch (daran) wärmen könnt.“",""
3282,28,30,"Als er dann dort ankam, wurde ihm vom rechten Ufer des Tales im gesegneten Fleck (Land) aus dem Baum zugerufen: „O Musa, wahrlich, Ich bin Allah, der Herr der Weltenbewohner.“",""
3283,28,31,"Und: „Wirf deinen Stock hin.“ Doch als er sah, dass er sich hin und her bewegte, als wäre er eine flinke Schlange, kehrte er den Rücken und wandte sich nicht mehr um. - „O Musa, komm her und fürchte dich nicht, denn du gehörst fürwahr zu denjenigen, die in Sicherheit sind.",""
3284,28,32,"(Und) stecke deine Hand in deinen Brustschlitz, so kommt sie weiß, jedoch nicht von Übel befallen, heraus. Und zieh deinen Arm an dich gegen den Schreck. Dies sind nunmehr zwei Beweise von deinem Herrn, (gerichtet) an Fir'aun und seine führende Schar. Wahrlich, sie sind ein Volk von Frevlern.“",""
3285,28,33,"Er sagte: „Mein Herr, ich habe eine (Menschen)seele von ihnen getötet, und so fürchte ich, dass sie mich töten.",""
3286,28,34,"Und mein Bruder Harun hat eine redegewandtere Zunge als ich. So sende ihn mit mir zur Unterstützung, mich zu bestätigen, denn ich fürchte, dass sie mich der Lüge bezichtigen.“",""
3287,28,35,"Er (also Allah) sagte: „Wir werden dich (wörtl. deinen Arm) durch deinen Bruder festigen und euch beiden eine Ermächtigung erteilen, sodass sie nicht zu euch gelangen (können). Mit Unseren Zeichen werdet ihr und diejenigen, die euch folgen, Sieger sein.“",""
3288,28,36,"Als dann Musa mit Unseren Zeichen als klare Beweise kam, sagten sie: „Das ist nur ersonnene Zauberei. Und wir haben dies bei unseren Vorvätern nicht gehört.“",""
3289,28,37,"Und Musa sagte: „Mein Herr ist wissender, wer von Ihm her die Rechtleitung bringt und wem die letztendliche Wohnstätte gehören wird. Wahrlich, die Ungerechten werden nicht erfolgreich sein.“",""
3290,28,38,"Und Fir'aun sagte: „O ihr führende Schar, keinen anderen Gott kenne ich für euch als mich (selbst). So entfache mir, o Haman, einen Brand auf Lehm, und mache mir einen Hochbau, auf dass ich zum Gott Musas emporsteige. Ich glaube jedoch, dass er fürwahr zu den Lügnern gehört.“",""
3291,28,39,"Er und seine Heerscharen verhielten sich ohne Recht hochmütig auf der Erde und glaubten, dass sie (am Tag der Auferstehung) nicht zu Uns zurückgebracht würden.",""
3292,28,40,"Da ergriffen Wir ihn und seine Heerscharen und warfen sie dann in das große Gewässer. So schau, wie das Ende der Ungerechten war.",""
3293,28,41,"Und Wir machten sie zu Anführern, die zum (Höllen)feuer einladen, und am Tag der Auferstehung werden sie nicht unterstützt.",""
3294,28,42,"Und Wir ließen ihnen einen Fluch in diesem Diesseits nachfolgen, und am Tag der Auferstehung werden sie zu den Verabscheuten gehören.",""
3295,28,43,"Und Wir gaben ja bereits Musa das Buch -, nachdem Wir die früheren Gemeinschaften vernichteten, - als einsichtbringende Zeichen für die Menschen und als Rechtleitung und Barmherzigkeit, auf dass sie bedenken mögen.",""
3296,28,44,"Und du warst nicht auf der westlichen Seite (des Berges), als Wir Musa die Angelegenheit auftrugen, und du gehörtest nicht zu den Anwesenden.",""
3297,28,45,"Wir aber ließen Gemeinschaften entstehen, und es war ihnen ein langes Leben beschieden. Und du gehörtest nicht zu den Sesshaften bei den Leuten Madyans, um ihnen Unsere Zeichen zu verlesen. Wir aber entsandten immer wieder (Propheten).",""
3298,28,46,"Und du warst nicht auf der Seite des (Berges) Tur, als Wir (Musa) zuriefen. Aber (die Offenbarung ist) als Barmherzigkeit von deinem Herrn (zu dir gekommen), damit du Leute warnst, zu denen noch kein Warner vor dir gekommen ist, auf dass sie bedenken mögen.",""
3299,28,47,"Und (wenn Wir dich nicht gesandt hätten und es) hätte sie (dann) ein Unglück getroffen aufgrund dessen, was ihre Hände vorausgeschickt haben, hätten sie (sich entschuldigend) gesagt: „Unser Herr, hättest Du doch einen Gesandten zu uns gesandt, sodass wir Deinen Zeichen hätten folgen können und zu den Gläubigen hätten gehören können!“",""
3300,28,48,"Als nun die Wahrheit von Uns her zu ihnen kam, sagten sie: „Wäre ihm doch das Gleiche gegeben worden, was Musa gegeben wurde!“ Haben sie denn nicht das verleugnet, was zuvor Musa gegeben wurde? Sie sagten: „Zwei Zauberwerke, die einander beistehen.“ Und sie sagen: „Wir verleugnen sie alle (beide).“",""
3301,28,49,"Sag: „Bringt doch eine Schrift von Allah bei, die eine bessere Rechtleitung enthält als diese beiden, so will ich ihr folgen, wenn ihr Wahrhaftige seid.“",""
3302,28,50,"Wenn sie nun nicht auf dich hören, so wisse, dass sie nur ihren Neigungen folgen. Und wer ist weiter abgeirrt als jemand, der seiner Neigung folgt ohne Rechtleitung von Allah. Wahrlich, Allah leitet das ungerechte Volk nicht recht.",""
3303,28,51,"Und Wir haben sie ja bereits das Wort aufeinanderfolgend erreichen lassen, auf dass sie bedenken mögen.",""
3304,28,52,"Diejenigen, denen Wir vor ihm die Schrift gaben, glauben an ihn (also den Quran).",""
3305,28,53,"Und wenn er ihnen verlesen wird, sagen sie: „Wir glauben an ihn. Wahrlich, es ist die Wahrheit von unserem Herrn. Wir waren ja schon vor ihm (Allah ergebene) Muslime.“",""
3306,28,54,"Jene erhalten ihren Lohn zweimal dafür, dass sie geduldig waren. Und sie wehren mit dem Guten das Schlechte ab und geben von dem aus, womit Wir sie versorgt haben.",""
3307,28,55,"Und wenn sie unbedachte Rede hören, wenden sie sich davon ab und sagen: „Wir haben unsere Taten und ihr habt eure Taten (zu verantworten). Friede sei auf euch! Wir trachten nicht nach (dem Umgang mit) den Toren.“",""
3308,28,56,"Wahrlich, du kannst nicht rechtleiten, (für) wen du gern (die Rechtleitung) möchtest. Vielmehr leitet Allah recht, wen Er will. Und Er kennt sehr wohl die Rechtgeleiteten.",""
3309,28,57,"Und sie sagen: „Wenn wir der Rechtleitung mit dir folgen, werden wir aus unserem Land fortgetrieben.“ Haben Wir ihnen denn nicht eine feste Stellung in einem sicheren geschützten Bezirk (in Makkah) verliehen, zu dem die Früchte jeder Art zusammengetragen werden als Versorgung von Uns aus? Aber die meisten von ihnen wissen nicht.",""
3310,28,58,"Und wie viele Ortschaften haben Wir schon vernichtet, die sich hochmütig ihres Lebensunterhaltes erfreuten! Dies sind nun ihre Wohnstätten, die nach ihnen nicht mehr bewohnt wurden, bis auf wenige. Und Wir sind es, die Erben (all dessen) geworden sind.",""
