"Translation Info:
#---------------------------
2871,25,16,"Ei vor avea în ea ceea ce doresc și veșnic vor sălășlui acolo. Aceasta este o promisiune făcută de Domnul tău și care trebuie îndeplinită.",""
2872,25,17,"Și [spune] de Ziua în care îi va aduna împreună cu ceea ce ei adoră alături de Allah, și le va spune: „Voi i-ați dus în rătăcire pe robii Mei ori ei au pierdut singuri drumul?”",""
2873,25,18,"Ei vor spune: „Mărire Ție! Nu se cade să luăm noi alți aliați afară de Tine, însă Tu le-ai dat lor și părinților lor atâtea plăceri încât ei au uitat de pomenire și au devenit ei un popor pierdut”.",""
2874,25,19,"Și ei [necredincioșii] vă socotesc mincinoși [și acum] pentru ceea ce spuneți[2]. Și nu veți fi voi în stare nici de scăpare, nici de ajutor. Iar aceluia dintre voi care nelegiuiește, îi vom da Noi să guste chin mare”.","[2] La timpul Judecății obiectele false de adorare îi vor trăda și nega pe adoratorii lor"
2875,25,20,"Și Noi nu am trimis mai înainte de tine [o, Mohammed] decât Trimiși care au mâncat bucate și au umblat prin piețe. Și Noi v-am făcut pe unii dintre voi încercare pentru alții, veți fi voi [statornici și] răbdători? Iar Domnul tău este Atoatevăzător [a ceea ce fac ei].",""
2876,25,21,"Cei care nu nădăjduiesc în întâlnirea cu Noi spun: „De ce nu ni s-ar trimite nouă Îngeri sau de ce nu Îl putem vedea pe Domnul nostru? Cu adevărat ei au devenit prea trufași și se poartă cu semeție mare.",""
2877,25,22,"Iar în Ziua în care ei îi vor vedea pe Îngeri[3], nu va fi veste bună atunci pentru nelegiuiți și vor zice [Îngerii]: „Victoria vă este interzisă [vouă tuturor]!”","[3] În momentul morții"
2878,25,23,"Și vom preschimba faptele pe care ei le-au făcut[4] în țărână risipită.","[4] În Ziua Judecății"
2879,25,24,"Oaspeții Raiului vor fi în Ziua aceea într-un loc mai bun și într-un loc de odihnă mai frumos.",""
2880,25,25,"Și [spune] de Ziua când Cerul se va despica și se vor ivi nori[5] și vor fi pogorâți Îngerii în cete.","[5] În care se află Îngeri"
2881,25,26,"În Ziua aceea Stăpânirea cea adevărată va fi a Celui Milostiv și ea va fi o Zi grea pentru necredincioși.",""
2882,25,27,"În Ziua aceea nelegiuitul își va mușca mâinile [în semn de regret] și va spune: „Ce bine ar fi fost, dacă aș fi urmat calea cu Trimisul[6].","[6] „dacă l-aș fi urmat pe Profet pe calea călăuzirii”"
2883,25,28,"Vai mie! Ce bine ar fi fost dacă nu l-aș fi luat pe cutare[7] ca prieten!","[7] Persoana care l-a dus pe o cale greșită"
2884,25,29,"El m-a dus pe mine în rătăcire de la îndemnare[8] după ce ea a venit la mine. Șeitan este hain cu omul, [după ce l-a ispitit].”[9]","[8] De la Coran sau de la pomenirea lui Allah
[9] Uitându-l după ce l-a condus la rău"
2885,25,30,"Și Trimisul spune: „Doamne, cu adevărat, poporul meu a luat Coranul [drept un lucru] părăsit!”[10]","[10] Îl evită, nu îl ascultă și nici nu îl înțeleg, nu trăiesc în conformitate cu el sau preferă altceva"
2886,25,31,"Și astfel i-am dat Noi fiecărui Profet un dușman dintre nelegiuiți. Însă Domnul tău îți este de ajuns ca ocârmuitor și ca ajutor.",""
2887,25,32,"Și cei care nu cred spun: „De ce nu i-a fost trimis Coranul dintr-o singură dată?” Așa a fost pentru ca Noi să întărim cu el inima ta și Noi l-am revelat treptat și cu grijă.",""
2888,25,33,"Și ei nu-ți vor aduce niciun argument, fără ca Noi să venim cu Adevărul și cu cea mai frumoasă tâlcuire.",""
2889,25,34,"Aceia care vor fi târâți pe fețele lor către Iad, aceia au locul cel mai rău și ei sunt rătăciți de la drum.",""
2890,25,35,"Și i-am dat Noi lui Moise Cartea și i l-am făcut pe fratele său Aaron sfetnic.",""
2891,25,36,"Și Noi am spus: „Mergeți voi doi la poporul celor care au ținut semnele Noastre de minciuni.” Și i-am nimicit pe ei cu desăvârșire.",""
2892,25,37,"Și pe cei din poporul lui Noe care i-au socotit pe Trimiși[11] mincinoși i-am înecat Noi și i-am făcut pe ei un semn pentru oameni. Și Noi am pregătit pentru cei nelegiuiți osândă dureroasă.","[11] Prin faptul că l-au considerat pe Profet mincinos, aceștia i-au considerat mincinoși pe toți cei care au adus același mesaj de la Allah"
2893,25,38,"Și [Noi am distrus] popoarele lui ’Ad și Thamud și pe oamenii din Ar-Rass și multe alte popoare între acestea.",""
2894,25,39,"La toți le-am dat noi exemple [avertizări] și pe toți i-am nimicit cu desăvârșire.",""
2895,25,40,"Și ei au trecut pe lângă cetatea peste care a căzut ploaia nenorocirii [cu pietre]. Oare nu au văzut-o ei? Însă ei nu nădăjduiesc în Înviere[12].","[12] Și nu iau exemplul celor din trecut"
2896,25,41,"Iar când te văd [o, Mohammed], ei nu te iau decât în derâdere [spunând]: „Acesta este cel pe care l-a trimis Allah ca Mesager?",""
2897,25,42,"Puțin a lipsit să ne ducă pe noi în rătăcire de la zeii noștri, dacă noi nu ne-am fi ținut de ei cu statornicie.” Însă ei vor ști, când vor vedea chinul, cine este mai rătăcit de la drum.",""
2898,25,43,"Nu-l vezi pe cel care și-a luat pofta lui drept divinitate pentru el? Tu vrei să fii chezaș pentru acesta?",""
2899,25,44,"Sau crezi tu că cei mai mulți dintre ei aud sau pricep? Ei nu sunt decât asemenea vitelor[13], ba ei sunt chiar și mai rătăciți de la drum!","[13] Vite sau oi care merg unde li se spune fără a pune întrebări"
2900,25,45,"Nu L-ai văzut pe Domnul tău cum a întins umbra? Și dacă ar fi Voit El, ar fi lăsat-o nemișcată. Apoi am făcut Soarele dovadă pentru ea.",""
2901,25,46,"Apoi o tragem către Noi ușor[14].","[14] Când Soarele este deasupra la prânz"
2902,25,47,"El este Cel care v-a făcut noaptea ca veșmânt și somnul spre odihnă și v-a făcut ziua ca o înviere[15].","[15] Pentru reînnoirea vieții și activității"
2903,25,48,"Și El este Acela care trimite vântul ca bună vestire înaintea Îndurării Sale. Și Noi trimitem din Cer apă curățitoare,",""
2904,25,49,"Ca să înviem cu ea un ținut mort și să dăm să bea din ea celor pe care le-am creat - vite și oameni în număr mare.",""
2905,25,50,"Noi am răspândit-o printre ei, pentru ca ei să-și aducă aminte[16], însă cei mai mulți oameni au ales să nu fie altfel, decât nerecunoscători.","[16] De abilitatea lui Allah de a aduce morții la viață"
2906,25,51,"Însă dacă Noi am fi Voit, am fi trimis în fiecare cetate câte un prevenitor[17].","[17] Însă, Allah a Voit ca profetul Mohammed (pacea și binecuvântarea lui Allah fie asupra sa) să fie trimis ca ultimul Mesager pentru toți oamenii de pe Pământ până în Ziua Judecății"
2907,25,52,"Nu da ascultare necredincioșilor și trudește împotriva lor cu el [Coranul], cu mare silință!",""
2908,25,53,"El este Cel care a lăsat să curgă liber cele două mări - una plăcută și dulce și una sărată și amară - și a făcut între ele un perete și un baraj de netrecut.",""
2909,25,54,"El este Cel care i-a creat pe oameni din apă și i-a legat prin obârșie și prin căsătorie. Iar Domnul tău este Qadir [Atotputernic].",""
2910,25,55,"Dar ei adoră în afară de Allah ceea ce nu le este nici spre folos și nici nu le strică. Și cel necredincios este împotriva Domnului său un ajutor [ai lui Șeitan].",""
2911,25,56,"Și Noi nu te-am trimis [o, Mohammed] decât ca binevestitor și ca prevenitor.",""
2912,25,57,"Spune: „Eu nu vă cer o răsplată pentru el, ci numai acela care voiește să ia o cale către Domnul său.”",""
2913,25,58,"Și încrede-te în Cel Veșnic Viu, care nu moare niciodată, și înalță-I Lui laudă! El este Bineștiutor al păcatelor robilor Săi.",""
2914,25,59,"El este Cel care a creat Cerurile și Pământul și ceea ce este între ele în șase zile, iar apoi s-a înălțat deasupra Tronului, Cel Milostiv. Întreabă despre aceasta pe cineva bine știutor [profetul Mohammed].",""
2915,25,60,"Și dacă li se spune lor: „Prosternați-vă dinaintea Celui Milostiv”, ei răspund: „Și ce este Cel Milostiv? Să ne prosternăm noi la ceea ce ne poruncești tu?” Și aceasta sporește înverșunarea lor.",""
2916,25,61,"Binecuvântat este Cel ce a pus Stelele mărețe în Cer și a făcut în el o candelă arzătoare [Soarele] și o Lună luminoasă!",""
2917,25,62,"Și El este Cel care a făcut ca noaptea și ziua să urmeze una după alta, pentru acela care voiește să ia aminte sau voiește să-și arate mulțumirea.",""
2918,25,63,"Robii Celui Milostiv sunt cei care merg pe Pământ cu smerenie[18], iar atunci când cei neștiutori le vorbesc lor [cu asprime], ei le răspund: [cu blândețe și prin cuvinte de] „Pace!”","[18] Cu demnitate și fără ignoranță"
2919,25,64,"Și cei care petrec noaptea [parte din ea] prosternându-se și stând în picioare [rugându-se] dinaintea Domnului lor;",""
2920,25,65,"Și cei care spun: „Doamne, ține departe de noi chinul Iadului, căci chinul lui este pieire veșnică",""
2921,25,66,"Ce locuință rea și ce rău loc de ședere este ea.”",""
2922,25,67,"Și cei care, atunci când cheltuiesc, nu sunt nici risipitori nici zgârciți, ci fac aceasta cu măsură",""
2923,25,68,"Și cei care nu cheamă un alt dumnezeu împreună cu Allah și nu ucid sufletul pe care l-a oprit Allah [să fie omorât], decât pe drept, și aceia care nu preacurvesc - căci acela care face aceasta va afla pedeapsa.",""
2924,25,69,"Și va fi sporit chinul lui în Ziua Învierii și în veci va rămâne în ea disprețuit -,",""
2925,25,70,"În afară de cel care se căiește, crede și săvârșește fapte bune; acestora le va schimba Allah faptele rele cu fapte bune, căci Allah este Ghafur [Iertător], Rahim [Îndurător].",""
2926,25,71,"Iar cel care se căiește și săvârșește fapte bune se întoarce la Allah ispășit.",""
2927,25,72,"Și cei care nu fac mărturie mincinoasă și dacă trec pe lângă clevetiri, trec cu vrednicie;",""
2928,25,73,"Și cei care atunci când le sunt pomenite semnele Domnului lor, nu se apleacă asupra lor surzi și orbi;",""
2929,25,74,"Și cei care spun: „Doamne, dă-ne nouă de la soațele noastre și de la vlăstarele noastre mângâiere pentru ochi[19] și fă din noi bune exemple pentru cei evlavioși!”;","[19] O sursă de fericire datorită cuvioșenii lor"
2930,25,75,"Aceia sunt cei care vor avea drept răsplată cel mai înalt loc [din Paradis] pentru că au fost statornici și vor fi întâmpinați în el cu salut și cu pace [cuvinte de respect]",""
2931,25,76,"Și în el vor rămâne veșnic. Ce frumoasă locuință și ce frumos loc de ședere!",""
2932,25,77,"Spune [o, Mohammed, necredincioșilor]: „Nu vă dă nicio atenție Domnul meu, dacă voi nu vă rugați Lui! Însă voi ați socotit mincinoasă [Religia Sa] și [pedeapsa voastră] va fi [nesfârșită și] de nedespărțit!”.",""
2933,26,1,"Ta’, Sin, Mim[1].","[1] A se vedea 2:1"
2934,26,2,"Acestea sunt Versetele Cărții celei limpezi.",""
2935,26,3,"Poate că tu [Mohammed] te sfârșești de supărare, pentru că ei nu sunt credincioși,",""
2936,26,4,"Dar de am Voi, am face Noi să coboare din Cer peste ei un semn și atunci ar rămâne gâturile lor [aplecate] de umilință[2].","[2] Ar fi obligate să creadă"
2937,26,5,"Și nu le vine lor nicio îndemnare nouă de la Cel Milostiv, fără ca ei să se întoarcă de la ea.",""
2938,26,6,"Ei au luat drept minciună [tot ceea ce le-a trimis Domnul lor], însă le vor veni lor vești despre cele de care și-au bătut joc.",""
2939,26,7,"Nu privesc ei la Pământ, cum am făcut Noi să crească din fiecare soi nobil?",""
2940,26,8,"Cu adevărat, întru aceasta este semn! Dar cei mai mulți dintre ei nu sunt credincioși.",""
2941,26,9,"Și, cu adevărat, Domnul tău este Al-'Aziz [Atotputernic] [și] Ar-Rahim [Îndurător].",""
2942,26,10,"Și [spune] când l-a chemat Domnul tău pe Moise, [spunându-i]: „Du-te tu la poporul celor nelegiuiți,",""
2943,26,11,"Poporul lui Faraon. Oare nu au ei frică?”",""
2944,26,12,"Și el a spus: „Doamne, mă tem că mă vor socoti mincinos",""
2945,26,13,"Și că pieptul meu se va strânge și că limba mea nu-și va da drumul. Deci trimite după Aaron.",""
2946,26,14,"Ei mă învinuiesc de un păcat și mă tem să nu mă omoare.”",""
2947,26,15,"[Allah] a spus: „Nicidecum! Mergeți amândoi cu semnele Noastre. Cu adevărat, Noi suntem cu voi și Auzim.",""
2948,26,16,"Mergeți, așadar, la Faraon și spuneți-i: „Noi suntem Trimișii Stăpânului lumilor.",""
2949,26,17,"[Și am primit poruncă să spunem] „Trimite-i pe Fiii lui Israel împreună cu noi.”",""
2950,26,18,"[Faraon] a spus: „Nu te-am crescut printre noi când erai tu un prunc? Și nu ai rămas tu printre noi din viața ta ani [la rând]?",""
2951,26,19,"Și [apoi] ai săvârșit tu fapta[3] pe care ai săvârșit-o. Iar acum tu ești dintre cei nerecunoscători!”","[3] Lovindu-l pe Copt, care a murit apoi"
2952,26,20,"[Moise] a spus: „Am săvârșit-o când eu eram printre cei rătăciți [ignoranți]",""
2953,26,21,"Și am fugit de la voi, pentru că mi-a fost teamă de voi, însă Domnul meu mi-a dat înțelepciune și m-a făcut pe mine [unul] dintre Trimiși.",""
2954,26,22,"Și este aceasta pe care o pomenești o favoare făcută mie [lăsându-mă liber] – iar tu i-ai înrobit pe Fiii lui Israel?”",""
2955,26,23,"A întrebat Faraon: „Și ce este Stăpânul lumilor”?",""
2956,26,24,"[Moise] a spus: „Este Stăpânul Cerurilor și a Pământului și al celor care se află între ele, dacă voi ați putea să fiți convinși!”",""
2957,26,25,"[Faraon] le-a spus celor din jurul său: „Voi nu auziți?”",""
2958,26,26,"[Moise] a spus: „Stăpânul vostru și Stăpânul părinților voștri cei dintâi!”",""
2959,26,27,"[Faraon] a spus: „Cu adevărat, Mesagerul vostru care v-a fost trimis vouă este nebun!”",""
2960,26,28,"[Moise] a spus: „Stăpânul Răsăritului și al Apusului și al celor care se află între acestea, dacă voi pricepeți!”",""
2961,26,29,"[Faraon] a spus: „Dacă tu iei un alt dumnezeu afară de mine, te voi pune printre cei întemnițați!”",""
2962,26,30,"[Moise] a spus: „Dar dacă eu ți-aș aduce un lucru ca dovadă limpede?”",""
2963,26,31,"[Faraon] a spus: „Adu-l, dacă tu ești dintre cei care spun adevărul!”",""
2964,26,32,"Și [Moise] a aruncat toiagul său care s-a făcut un șarpe învederat.",""
2965,26,33,"Și a scos mâna sa și ea era albă, pentru cei care priveau la ea.",""
2966,26,34,"[Faraon] le-a spus dregătorilor din jurul său: „Acesta este un vrăjitor priceput;",""
2967,26,35,"El vrea să vă scoată din pământul vostru cu farmecele sale. Deci ce sfătuiți?”",""
2968,26,36,"Ei au spus: „Păsuiește-l pe el și pe fratele său și trimite prin orașe vestitori,",""
2969,26,37,"Ca să-i aducă pe toți vrăjitorii iscusiți.”",""
2970,26,38,"Așadar, vrăjitorii au fost strânși la timpul dintr-o zi hotărâtă[4].","[4] Dimineața zilei de sărbătoare. A se vedea 20:58-59"
2971,26,39,"Și li s-a spus oamenilor: „Sunteți voi adunați,",""
2972,26,40,"Pentru că o să-i urmăm pe vrăjitori, dacă ei vor fi biruitori?”",""
2973,26,41,"Și când au venit vrăjitorii, ei i-au spus lui Faraon: „Vom avea noi răsplată, dacă vom fi biruitori?”",""
2974,26,42,"El a spus: „De bună seamă! Și vă veți număra voi printre apropiații mei!”",""
2975,26,43,"Moise le-a spus: „Aruncați ceea ce vreți să aruncați!”",""
2976,26,44,"Și au aruncat ei frânghiile și toiegele lor și au spus: „Jurăm pe puterea lui Faraon, noi vom fi biruitori!”",""
2977,26,45,"Apoi a aruncat și Moise toiagul său și iată-l înghițind ceea ce au născocit ei.",""
2978,26,46,"Atunci vrăjitorii au căzut, prosternându-se [lui Allah]",""
2979,26,47,"Ei au spus: „Noi credem în Domnul lumilor,",""
2980,26,48,"Domnul lui Moise și al lui Aaron!”",""
2981,26,49,"[Faraon] a spus: „Ați crezut în el [Moise] mai înainte ca eu să vă îngădui? El este mai-marele vostru care v-a învățat și pe voi vrăjitoria! Acum o veți ști voi, căci vă voi tăia mâinile și picioarele opuse și vă voi răstigni pe toți!”",""
2982,26,50,"Și ei au spus: „Nu ne pasă! La Domnul nostru ne vom întoarce.",""
2983,26,51,"Cu adevărat, nădăjduim ca Domnul nostru să ne ierte păcatele, căci noi am fost cei dintâi care au crezut.”",""
2984,26,52,"Și i-am revelat Noi lui Moise: „Purcede în timpul nopții cu robii Mei, căci veți fi urmăriți!”",""
2985,26,53,"Și a trimis Faraon vestitori prin cetăți [să spună][5]:","[5] Recrutori ai unei armate cu scopul de a preveni emigrarea Fiilor lui Israel"
2986,26,54,"„Aceștia sunt doar o ceată puțin numeroasă,",""
2987,26,55,"Și cu adevărat, ei stârnesc furia noastră,",""
2988,26,56,"Dar noi suntem mulți și ne ferim!”",""
2989,26,57,"Și i-am scos Noi din grădini și de la izvoare,",""
2990,26,58,"De la comori și locuri plăcute, cu răcoare[6].","[6] Allah i-a făcut să își abandoneze bunurile și proprietatea în căutarea lor, a israeliților"
2991,26,59,"Astfel a fost! Și le-am dat Noi moștenire Fiilor lui Israel.",""
2992,26,60,"Și la răsăritul Soarelui, au pornit în urma lor.",""
2993,26,61,"Și când cele două cete s-au văzut una pe alta, însoțitorii lui Moise au spus: „Suntem ajunși!”",""
2994,26,62,"Dar [Moise] a spus: „Nu! Cu adevărat, Domnul meu este cu mine și El mă va călăuzi!”",""
2995,26,63,"Atunci i-am revelat Noi lui Moise: „Lovește cu toiagul tău marea!” Și ea s-a despicat și fiecare parte era ca un munte imens.",""
2996,26,64,"Și Noi i-am adus aproape de locul acela pe ceilalți [urmăritori]",""
2997,26,65,"Și i-am izbăvit Noi pe Moise și pe toți cei care erau cu el.",""
2998,26,66,"Și apoi i-am înecat pe ceilalți.",""
2999,26,67,"Cu adevărat, întru aceasta este un semn, însă cei mai mulți dintre ei nu au crezut,",""
3000,26,68,"Și, cu adevărat, Domnul tău este Al-'Aziz [Cel Atotputernic] [și] Ar-Rahim [Îndurător].",""
3001,26,69,"Și recită-le lor istoria lui Avraam:",""
3002,26,70,"Când el le-a spus tatălui său și poporului său: „Pe cine adorați voi?”",""
3003,26,71,"Ei i-au răspuns: „Noi îi adorăm pe idoli și rămânem slujindu-i pe ei”.",""
3004,26,72,"Și el le-a spus: „Oare vă aud ei când îi chemați?",""
3005,26,73,"Sau vă sunt ei de folos sau vă fac vouă vreun rău?”",""
3006,26,74,"Ei au răspuns: „Dar i-am aflat pe părinții noștri făcând așa!”",""
3007,26,75,"El a spus: „Și ați văzut voi ceea ce adorați",""
3008,26,76,"Voi și părinții voștri cei de demult?",""
3009,26,77,"Cu adevărat, ei îmi sunt dușmani mie, în afară de Stăpânul lumilor[7],","[7] Oamenii adorau idoli împreună cu Allah"
3010,26,78,"Care m-a creat și El [este Cel care] mă călăuzește,",""
3011,26,79,"Care mă hrănește și-mi dă de băut,",""
3012,26,80,"Iar când sunt bolnav, El mă vindecă,",""
3013,26,81,"Și care mă lasă să mor și-apoi mă readuce la viață,",""
3014,26,82,"Care nădăjduiesc că-mi va ierta păcatele în Ziua Judecății.”",""
3015,26,83,"[Și el a spus]: „Doamne, dă-mi mie înțelepciune și ajută-mă pe mine să mă alătur celor drepți!",""
3016,26,84,"Fă să fiu eu pomenit de bine de cei care vor urma.",""
3017,26,85,"Și fă-mă pe mine să fiu unul dintre moștenitorii Grădinii Plăcerii.",""
3018,26,86,"Și iartă-i tatălui meu. Cu adevărat, el a fost dintre cei rătăciți!",""
3019,26,87,"Și să nu mă acoperi de rușine, în Ziua când vor fi înviați,",""
3020,26,88,"Ziua în care nu vor folosi nici avere, nici copii,",""
3021,26,89,"În afară de cel care vine la Allah cu inima curată.”",""
3022,26,90,"[În ziua aceea] va fi apropiat Raiul de evlavioși",""
3023,26,91,"Și li se va arăta Iadul celor rătăciți",""
3024,26,92,"Și li se va spune lor: „Unde este ceea ce ați adorat",""
3025,26,93,"În locul lui Allah? Oare vă ajută ei? Sau se ajută pe ei înșiși?”",""
3026,26,94,"Apoi [idolii] vor fi aruncați de-a valma în el [Iad], ei și cei rătăciți,",""
3027,26,95,"Împreună cu toți soldații lui Iblis.",""
3028,26,96,"Și vor spune ei în el, certându-se:",""
3029,26,97,"„Pe Allah! Noi am fost în rătăcire învederată,",""
3030,26,98,"Când v-am făcut pe voi egali cu Stăpânul lumilor!",""
3031,26,99,"Și nu ne-au dus pe noi în rătăcire decât numai nelegiuiții",""
3032,26,100,"Și n-avem pe nimeni ca mijlocitori,",""
3033,26,101,"Nici prieten apropiat [care să ne fie de ajutor],",""
3034,26,102,"Însă de ar fi întoarcere pentru noi, am fi noi credincioși!”",""
3035,26,103,"Cu adevărat, întru aceasta este un semn, însă cei mai mulți dintre ei nu au crezut.",""
3036,26,104,"Și, cu adevărat, Domnul tău este Al-'Aziz [Cel Atotputernic] [și] Ar-Rahim [Îndurător].",""
3037,26,105,"Poporul lui Noe i-a socotit pe Trimiși mincinoși,",""
3038,26,106,"Atunci când fratele lor Noe le-a spus: „Oare nu aveți voi frică?",""
3039,26,107,"Cu adevărat, eu sunt pentru voi un trimis vrednic de încredere,",""
3040,26,108,"Așadar fiți cu frică de Allah și dați-mi ascultare!",""
3041,26,109,"Și nu vă cer pentru aceasta nicio răsplată, căci răsplata mea vine de la Domnul lumilor.",""
3042,26,110,"Așadar fiți cu frică de Allah și dați-mi ascultare!”",""
3043,26,111,"Dar ei au spus: „Oare să-ți dăm ție crezare, când pe tine te urmează cei mai josnici [oameni]?”",""
3044,26,112,"El a spus: „Și ce știu eu despre ceea ce făceau ei?",""
3045,26,113,"Socoteala lor nu este decât la Domnul meu, dacă măcar ați pricepe.",""
3046,26,114,"Și eu nu îi alung pe credincioși.",""
3047,26,115,"Eu nu sunt decât un prevenitor limpede”.",""
3048,26,116,"Ei au spus: „Dacă nu încetezi, Noe, vei fi dintre cei loviți cu pietre!”",""
3049,26,117,"El a spus: „Cu adevărat, Doamne, poporul meu mă socotește mincinos,",""
3050,26,118,"Deci hotărăște între mine și între ei și mântuiește-mă pe mine împreună cu cei credincioși!”",""
3051,26,119,"Atunci l-am mântuit Noi pe el împreună cu cei care erau cu el în arca încărcată",""
3052,26,120,"Și apoi i-am înecat pe cei rămași.",""
3053,26,121,"Cu adevărat, întru aceasta este un semn, dar cei mai mulți dintre ei nu au fost credincioși.",""
3054,26,122,"Cu adevărat, Domnul tău este Al-'Aziz [Atotputernic] [și] Ar-Rahim [Îndurător].",""
3055,26,123,"[Poporul] ’Ad i-au socotit și ei mincinoși pe Trimiși,",""
3056,26,124,"Când le-a spus fratele lor Hud: „Oare nu aveți voi frică?",""
3057,26,125,"Cu adevărat, eu sunt un Trimis vrednic de încredere pentru voi,",""
3058,26,126,"Deci fiți cu frică de Allah și dați-mi ascultare!",""
3059,26,127,"Și eu nu vă cer nicio răsplată pentru aceasta, căci răsplata mea nu este decât la Stăpânul lumilor.",""
3060,26,128,"Clădiți voi pe fiecare înălțime un semn[8], jucându-vă?","[8] Un simbol sau un semn ce indică averea și puterea lor. Aceștia obișnuiau să construiască structuri impunătoare de-a lungul drumului pentru ca acestea să fie văzute de cei care treceau."
3061,26,129,"Și construiți voi zidiri [palate și fortărețe], crezând că veți sălășlui în ele veșnic?",""
3062,26,130,"Și când vă năpustiți asupra cuiva, o faceți fără îndurare.",""
3063,26,131,"Fiți cu frică și dați-mi ascultare!",""
3064,26,132,"Și fiți cu frică de Cel care v-a înzestrat pe voi [cu prisosință] cu ceea ce cunoașteți! -",""
3065,26,133,"V-a înzestrat pe voi cu vite și cu urmași,",""
3066,26,134,"Cu grădini și cu izvoare.",""
3067,26,135,"Cu adevărat, eu mă tem pentru voi de chinul unei zile cumplite!”",""
3068,26,136,"Ei au spus: „Ne este totuna de propovăduiești tu sau nu ești dintre propovăduitori,",""
3069,26,137,"Acestea nu sunt decât obiceiuri ale înaintașilor,",""
3070,26,138,"Iar noi nu vom fi chinuiți!”",""
3071,26,139,"Așadar ei l-au socotit mincinos și Noi i-am nimicit. Cu adevărat, întru aceasta este un semn, dar cei mai mulți dintre ei nu au crezut,",""
3072,26,140,"Și, cu adevărat, Domnul tău este Al-'Aziz [Atotputernic] [și] Ar-Rahim [Îndurător].",""
3073,26,141,"[Poporul] Thamud i-a socotit mincinoși pe Trimiși,",""
3074,26,142,"Când fratele lor Salih le-a spus: „Oare nu aveți voi frică?",""
3075,26,143,"Cu adevărat, eu sunt pentru voi un Trimis vrednic de încredere,",""
3076,26,144,"Așadar fiți cu frică de Allah și dați-mi ascultare!",""
3077,26,145,"Și eu nu vă cer răsplată pentru aceasta, căci eu nu am răsplată decât de la Stăpânul lumilor.",""
3078,26,146,"Oare veți fi voi lăsați în siguranță [față de moarte] în ceea ce aveți aici?",""
3079,26,147,"În grădini și la izvoare,",""
3080,26,148,"La semănături și la curmali cu fructe plăcute?",""
3081,26,149,"Și vă scobiți case în munți cu iscusință?",""
3082,26,150,"Așadar fiți cu frică de Allah și dați-mi ascultare!",""
3083,26,151,"Și nu ascultați de porunca celor silnici,",""
3084,26,152,"Cei care aduc stricăciune pe Pământ și nu fac bine!”",""
3085,26,153,"Dar ei au spus: „Tu ești dintre cei fermecați!",""
3086,26,154,"Tu nu ești decât un om ca și noi! Fă o minune, dacă ești dintre cei care spun adevărul!”",""
3087,26,155,"El a spus: „Aceasta este o cămilă[9]. Ea are [un timp] pentru adăpat și voi aveți [un timp] pentru băut o zi anumită!","[9] Trimisă în mod miraculos de Allah ca semn"
3088,26,156,"Să nu o atingeți cu vreun rău, căci vă va cuprinde pe voi chinul unei zile cumplite!”",""
3089,26,157,"Însă ei au înjunghiat-o și dimineața s-au și căit",""
3090,26,158,"Și de aceea i-a lovit pedeapsa. Cu adevărat, întru aceasta este un semn, însă cei mai mulți dintre ei nu au crezut.",""
3091,26,159,"Și, cu adevărat, Domnul tău este Al-'Aziz [Cel Atotputernic] [și] Ar-Rahim [Îndurător].",""
3092,26,160,"Poporul lui Lot i-a socotit mincinoși pe Trimiși,",""
3093,26,161,"Când le-a spus fratele lor Lot: „Oare nu aveți frică?",""
3094,26,162,"Eu vă sunt un Trimis vrednic de încredere,",""
3095,26,163,"Așadar fiți cu frică de Allah și dați-mi ascultare!",""
3096,26,164,"Eu nu vă cer pentru aceasta răsplată, căci răsplata mea nu este decât la Stăpânul lumilor.",""
3097,26,165,"Oare mergeți voi la bărbații din toate lumile",""
3098,26,166,"Și vă lăsați soțiile voastre pe care Domnul vostru le-a creat pentru voi? Voi sunteți un popor de nelegiuiți!”",""
3099,26,167,"Ei i-au spus: „Dacă nu vei înceta, o, Lot, vei fi dintre cei alungați!”",""
3100,26,168,"Iar el a răspuns: „Cu adevărat, eu sunt dintre cei care urăsc faptele voastre.",""
3101,26,169,"Doamne, izbăvește-mă pe mine și pe familia mea de [pedeapsa pe care le-o dai pentru] ceea ce fac ei.”",""
3102,26,170,"Și l-am izbăvit pe el împreună cu toată familia lui,",""
3103,26,171,"În afară de o bătrână[10] dintre cei care au rămas [în cetate],","[10] Soția lui Lot, care a colaborat cu răufăcătorii"
3104,26,172,"Apoi i-am nimicit pe ceilalți.",""
3105,26,173,"Și am lăsat să cadă asupra lor o ploaie [cu pietre] și a fost ea o ploaie cumplită pentru cei care au fost preveniți!",""
3106,26,174,"Cu adevărat, întru aceasta este un semn, însă cei mai mulți dintre ei nu au crezut.",""
3107,26,175,"Și, cu adevărat, Domnul tău este Al-'Aziz [Cel Atotputernic] [și] Ar-Rahim [Îndurător].",""
3108,26,176,"Locuitorii din Ayka [poporul lui Madyan] i-au socotit mincinoși pe trimiși,",""
3109,26,177,"Când le-a zis lor Șuayb: „Oare nu aveți voi frică [de Allah]?",""
3110,26,178,"Cu adevărat, eu sunt pentru voi un Trimis vrednic de încredere.",""
3111,26,179,"Așadar fiți cu frică de Allah și dați-mi ascultare!",""
3112,26,180,"Și eu nu vă cer pentru aceasta răsplată, căci răsplata mea nu este decât la Stăpânul lumilor.",""
